Year,Totals.Capital outlay,Totals.Revenue,Totals.Expenditure,Totals.General expenditure,Totals.General revenue,Totals.Insurance trust  revenue,Totals.Intergovernmental,Totals.License tax,Totals.Selective sales tax,Totals.Tax,Details.Correction.Correction Total,Details.Education.Education Total,Details.Financial Aid.Assistance and Subsidies,Details.Financial Aid.Cash and Securities Total,Details.Health.Health Total Expenditure,Details.Intergovernmental.Intergovernmental Expenditure,Details.Intergovernmental.Intergovernmental to Combined and Unallocable,Details.Natural Resources.Natural Resources Construction,Details.Utilities.Utilities Current Operation,Details.Welfare.Welfare Institution Total Expenditure,Details.Natural Resources.Parks.Parks Total Expenditure,Details.Transportation.Highways.Highways Total Expenditure,Totals. Debt at end of fiscal year,Details.Insurance benefits and repayments,Details.Interest on debt,Details.Interest on general debt,Details.Miscellaneous general revenue,Details.Other taxes,Details.Police protection,Compliance_Ratio,State_ALASKA,State_ARIZONA,State_ARKANSAS,State_CALIFORNIA,State_COLORADO,State_CONNECTICUT,State_DELAWARE,State_FLORIDA,State_GEORGIA,State_HAWAII,State_IDAHO,State_ILLINOIS,State_INDIANA,State_IOWA,State_KANSAS,State_KENTUCKY,State_LOUISIANA,State_MAINE,State_MARYLAND,State_MASSACHUSETTS,State_MICHIGAN,State_MINNESOTA,State_MISSISSIPPI,State_MISSOURI,State_MONTANA,State_NEBRASKA,State_NEVADA,State_NEW HAMPSHIRE,State_NEW JERSEY,State_NEW MEXICO,State_NEW YORK,State_NORTH CAROLINA,State_NORTH DAKOTA,State_OHIO,State_OKLAHOMA,State_OREGON,State_PENNSYLVANIA,State_RHODE ISLAND,State_SOUTH CAROLINA,State_SOUTH DAKOTA,State_TENNESSEE,State_TEXAS,State_UNITED STATES,State_UTAH,State_VERMONT,State_VIRGINIA,State_WASHINGTON,State_WEST VIRGINIA,State_WISCONSIN,State_WYOMING,Compliance_Label
2000,681916,0.006247452074729382,0.0064481794078620714,6490241,7031879,1509898,2406274,174260,883055,3343266,156190,2295556,91640,9635573,152559,1359668,399079,151074,4202487,1761509,54581,837624,3730325,1009622,206501,206501,634733,185387,52445,0.30916982321926956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2001,1000665,0.006373779885901207,0.007512583434356428,7303444,7552412,1125960,2660163,152833,911314,3422875,179887,2497413,140889,9589381,172442,1535961,367272,163464,4471300,1924671,63981,1187038,4091919,1174646,216642,216642,766321,195598,49519,0.23738284082101013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2002,730337,0.006739934579201307,0.008448886623828492,7560308,8052506,1024589,2899197,174660,957968,3551756,170305,2495321,165315,10429817,209521,1453707,502159,175910,5027819,2135874,68248,986477,4537449,1794735,237521,237521,829898,201549,47790,0.2051383954987115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2003,811852,0.007321204652121637,0.009088965378626489,7997646,8316567,1393786,2975382,186386,975291,3593993,182064,2759464,145135,10380874,232084,1544758,529524,184606,5344698,2230629,68499,961586,4260461,1957850,207095,207095,915165,216407,53903,0.20882447961436534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2004,746595,0.008551995048610797,0.008954861127509775,8555271,9117599,1935071,3368602,179107,1071888,3749013,182906,2939679,167482,11521317,287709,1942069,893805,185025,5574720,2294466,56547,948901,4634866,1257883,190468,190468,1080503,226926,58552,0.30121861046867904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2012,1213169,0.01050289582944492,0.012556154579985927,11709305,12294552,861516,4359169,137670,1282258,5285773,288148,4335500,226909,14952202,327961,2618032,874752,260494,7477840,3293865,55674,1217378,7306756,1436587,250379,250379,1243249,640386,81483,0.2247334732375117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2013,1074793,0.011946933413405535,0.01256828095947805,11708869,12402596,2331791,4325052,149267,1323634,5389952,300693,4333893,234604,15792377,312959,2469535,820216,225833,7755238,3526815,51269,1102651,7355630,1446342,253663,253663,1182707,623298,75101,0.29842536127523234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2014,1075466,0.012402965149244716,0.012617941063006139,11745454,12252809,2979906,4350205,152754,1339027,5386588,303230,4310258,244496,16392551,301990,2413663,726423,230772,7898177,3720938,50019,1133470,7403453,1455212,193269,193269,1122867,698867,81889,0.31936509368510846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2015,835786,0.01098113748172992,0.013665577749955832,12790705,12546909,1126918,4513946,138918,1325996,5565985,285324,4440368,571299,15981617,264918,2578274,818827,274804,8710760,4651087,53684,1017574,8161669,1375539,181326,181326,1040270,686529,73554,0.20254315346008422,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2016,948138,0.0105789999818226,0.014578987403369225,13344329,12530316,705104,4748447,149703,1382893,5212967,301038,4518347,615620,14839299,284512,2618415,812546,257209,8947818,4763429,52408,1199382,8239934,1668915,302153,302153,1112304,433197,84441,0.15069545796902417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2017,906259,0.013242518270663297,0.014089424816439072,13009122,12910980,3237981,5109431,149555,1338719,5092879,301041,4285354,318476,24782865,297895,2396856,944155,269532,9266661,4731922,53902,1148911,8568020,1551702,206560,206560,1089015,340266,81031,0.2914282148100935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2018,779860,0.012887402728426266,0.014186033039876707,13106697,13174928,2581704,4959925,219003,1419809,5442628,306006,4138087,318689,26497939,293094,2361245,876190,267618,9145388,4604377,52130,1214279,8610296,1542119,588911,588911,1088698,431247,77494,0.27083889468421785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2019,973919,0.012977404073378374,0.014658837980611114,13467261,13801161,2048008,5168471,240841,1424432,5938039,341114,4216362,338479,22362612,287636,2420689,884767,268843,9577256,4854329,63180,1449539,10570633,1616726,248129,248129,1026426,482480,86401,0.25552142325940497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1992,771504,0.014489090503665626,0.01295757123708086,12258080,12584972,5023642,3015338,422373,1116359,7389207,338479,4191273,550527,29209682,439166,4845330,2104494,238610,5591741,2809436,39258,853627,7298851,1337540,498978,498978,949113,143260,53072,0.40709730577519043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1993,1008758,0.015465428376752188,0.014061811696497777,13272436,13609610,5067221,3349001,422741,1175666,7955528,390273,4395640,549320,30572336,456485,5005878,2160746,404408,6170041,3001695,45947,1064589,7674173,1348440,538439,538439,978179,158724,51824,0.39605587636313877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1994,843192,0.016324885422057216,0.01477329165940047,13823044,14466854,5150314,3699608,435365,1234715,8427695,393602,4660014,537151,36721252,480406,5327881,2190625,374895,6563973,3154452,53015,1098316,7747539,1458421,550847,550847,989324,149721,53130,0.39998169557518126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1995,964407,0.013774038130744992,0.01587229986448106,14546405,15337062,1489209,3765756,436442,1276294,9029488,509551,5029803,515958,37784496,505708,5722997,2374223,400609,6850868,3159993,60583,1114815,8235991,1755458,492175,492175,1082304,141059,55983,0.24358687899443898,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1996,946705,0.0206644809964058,0.016613356388999627,15251343,16071246,8293899,3860097,613632,1321582,9585513,513291,5323972,483471,44763873,530720,6290232,2447715,496259,6983042,3193480,56568,1172157,9126746,1738570,547893,547893,1120947,170469,61004,0.4934698748131948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1997,1063181,0.020201644617441554,0.01791616402389266,16228736,16916226,6942527,3903851,614352,1366283,10186768,573642,6285567,454575,53025998,497319,6993213,2449613,298185,7133735,3223178,57031,1276706,9831858,1970797,584032,584032,1194165,163958,59168,0.4169116676278902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1998,1044879,0.017949428389504155,0.018887456971830002,16980057,18168632,3225958,3794650,637496,1539542,11149754,654545,6595328,257551,64257714,524385,7481155,2817333,308614,7559513,3007116,55776,1352012,10720738,2121294,636959,636959,1499970,197156,61316,0.29822791812289307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1999,1122534,0.024292086972731282,0.020356975129510815,18314727,19262147,9071983,4270716,659184,1625345,11627782,734063,6977798,433312,67834020,546479,7887652,3130839,325208,8213892,3335792,57666,1354887,11225124,2151030,657337,657337,1386794,245361,108532,0.4626145549672479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
2000,1402318,0.027751261351424316,0.02290708628341208,20452431,21183017,10935816,4734449,668760,1598857,12575192,837496,7468687,551630,77051078,615676,8170504,3996137,375112,9640960,3550938,64490,1523406,11453844,2381032,687019,687019,1709726,270458,105041,0.4764109729153484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
2001,1714430,0.015601777155986235,0.025086770416698274,21693978,21883865,-3057854,6118475,701555,1599343,11768235,932819,8169640,644351,71507450,549415,8895941,3307598,369284,9733113,4630773,64561,1634446,12172209,3163260,706143,706143,1706824,212973,126512,0.07273794453235205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
